"Feature","Probability"
"loss_27.9925","0.164899297462"
"loss_141.0775","0.0315206550333"
"loss_26.9925","0.0225854005106"
"fragment_154.1575","0.0207020533342"
"fragment_210.1825","0.0179188009485"
"fragment_238.2175","0.0173654318943"
"fragment_454.3625","0.0134983392052"
"fragment_440.3475","0.0134578181895"
"fragment_245.1875","0.0124926813661"
"fragment_153.1275","0.0113854511803"
"loss_113.0825","0.0109230705608"
"fragment_284.2225","0.0103736238401"
"fragment_256.1925","0.0103668684853"
"fragment_266.2125","0.00981347552097"
"fragment_125.0975","0.00942984549533"
"fragment_238.1775","0.00917230576046"
"fragment_228.1975","0.00914168896038"
"fragment_256.2275","0.00890912758551"
"fragment_496.4125","0.0069595969373"
"fragment_468.3775","0.00674950167129"
"fragment_482.3925","0.00674948733075"
"fragment_133.0525","0.00674947898781"
"loss_72.9775","0.00674947898781"
"fragment_340.3575","0.00674944042483"
"loss_126.6375","0.00674934378556"
"fragment_233.6375","0.00674933833213"
"fragment_231.1675","0.00664125203336"
"fragment_298.2375","0.00646519578203"
"fragment_253.2275","0.00644562078647"
"fragment_575.2825","0.00625951722287"
"fragment_280.2275","0.00623784758275"
"fragment_203.1375","0.00620039144339"
"fragment_327.2625","0.00593290439154"
"fragment_206.0275","0.00586538021219"
"fragment_188.1425","0.00563278734408"
"loss_99.0675","0.00542629517599"
"fragment_267.2425","0.00539651031523"
"fragment_369.2725","0.00538623551868"
"fragment_158.1175","0.00529615388065"
"fragment_299.2325","0.00528895026856"
"loss_55.9925","0.00522408536626"
"fragment_200.1625","0.00522262981973"
"loss_197.1425","0.00514327509539"
"fragment_178.0325","0.00508262785558"
"fragment_167.1425","0.00498977128593"
"fragment_341.2775","0.00488681218661"
"fragment_313.2475","0.00470456945164"
"fragment_270.2425","0.00469231944447"
"fragment_412.3175","0.00452219742785"
"fragment_286.2175","0.00447477969998"
"fragment_332.2225","0.00402926093064"
"loss_143.0675","0.00401621240864"
"fragment_745.4075","0.00401589323303"
"fragment_411.3225","0.00398336635182"
"fragment_437.2025","0.00382233196342"
"fragment_530.3975","0.00374620566608"
"fragment_150.0375","0.00370417807367"
"fragment_140.1425","0.00338023732531"
"fragment_252.2325","0.00329637330794"
"fragment_186.1475","0.00326035628257"
"fragment_325.2725","0.00324011561781"
"loss_140.0775","0.00318617746751"
"loss_25.9875","0.00315521869045"
"fragment_441.3525","0.00309838973517"
"fragment_455.3675","0.00305112568636"
"fragment_295.2375","0.00303278375886"
"fragment_397.3025","0.00301063091387"
"fragment_304.2275","0.00288219148252"
"fragment_281.2225","0.00287227219051"
"loss_184.1175","0.00283945561801"
"fragment_154.1525","0.00275140209008"
"fragment_225.1975","0.00274648192777"
"fragment_576.2975","0.0027338745037"
"fragment_369.3125","0.00265968688997"
"fragment_383.3275","0.00262587998729"
"fragment_744.9025","0.00256507304438"
"fragment_301.2275","0.00256301387073"
"fragment_267.2375","0.00252927529645"
"fragment_314.2125","0.00251772555106"
"loss_71.9675","0.00247745971749"
"fragment_134.0575","0.0024774591292"
"fragment_355.2975","0.00235600228834"
"fragment_445.3075","0.00234244375093"
"fragment_211.1875","0.00232222417176"
"fragment_271.2025","0.00231063303087"
"fragment_239.2175","0.00229526217112"
"fragment_105.0625","0.00224827119841"
"fragment_199.1775","0.00222345079067"
