"Feature","Probability"
"fragment_154.0875","0.242042271205"
"fragment_171.1125","0.032702914789"
"fragment_122.0575","0.031124225541"
"fragment_129.0875","0.020955361962"
"fragment_269.1875","0.0180776251885"
"fragment_573.9225","0.0158674704298"
"fragment_475.3375","0.0140710282056"
"fragment_157.0625","0.0132792510319"
"fragment_475.6725","0.0129131397931"
"fragment_574.9275","0.0122929970629"
"fragment_574.4225","0.0107581086384"
"fragment_155.0875","0.010595092216"
"fragment_471.3375","0.00923194703963"
"fragment_269.1825","0.00893862903307"
"fragment_283.2025","0.00725220652162"
"fragment_476.0075","0.00618761172768"
"fragment_471.6725","0.00615689129488"
"fragment_575.4275","0.00550077365816"
"fragment_174.0925","0.00544197625383"
"fragment_580.9275","0.00540719810215"
"fragment_257.1975","0.00536962386271"
"fragment_151.0875","0.00522480636488"
"loss_143.5575","0.00516808989948"
"fragment_195.1125","0.00515481482852"
"fragment_255.2075","0.00511068626044"
"fragment_475.3325","0.00508441019189"
"fragment_432.7575","0.00508434530967"
"loss_110.6875","0.00508427940865"
"fragment_567.9225","0.00425067245591"
"loss_147.6425","0.00390988918449"
"fragment_358.1625","0.00390072972579"
"fragment_476.3475","0.00373462304092"
"fragment_435.8825","0.0035440046541"
"fragment_374.9625","0.003520764888"
"loss_109.0525","0.0033754588174"
"loss_191.1275","0.00320650560631"
"fragment_439.6525","0.00320338034599"
"fragment_536.8675","0.00300423698777"
"fragment_472.0075","0.00298472906471"
"fragment_374.2925","0.00292883904025"
"fragment_581.4325","0.00288750291037"
"fragment_575.4325","0.00286784198427"
"fragment_270.1875","0.00283536877971"
"loss_80.5425","0.00279744758957"
"fragment_440.3075","0.00274074043948"
"fragment_455.3025","0.00268475825355"
"fragment_568.4225","0.00263906248242"
"fragment_457.2725","0.00251698879174"
"fragment_112.1075","0.00251161770045"
"loss_134.5475","0.0025014680671"
"loss_153.5675","0.0024219102698"
"loss_65.3625","0.00240520105609"
"fragment_441.3025","0.00239503261583"
"fragment_375.2975","0.00237492127925"
"fragment_436.3375","0.00235944635448"
"loss_133.5725","0.00230826446587"
"fragment_439.9825","0.00229843902368"
"fragment_370.2925","0.00225266428601"
"loss_158.5875","0.00219619140703"
"fragment_454.9375","0.00214077748483"
"fragment_574.9225","0.0021340798837"
"loss_127.5775","0.00209893347235"
"loss_111.5825","0.00201849156912"
"fragment_152.0525","0.00201849080117"
"fragment_433.2575","0.00200856150803"
"fragment_456.3225","0.00198771609163"
"fragment_433.7725","0.00198222354884"
"loss_161.6775","0.001972907963"
"fragment_144.1225","0.00197290124792"
"fragment_458.3125","0.00196792351577"
"loss_156.5875","0.00195748069974"
"fragment_476.3425","0.00195653276428"
"loss_81.6925","0.00194758775472"
"loss_135.0825","0.00193236307031"
"fragment_472.3375","0.00192196446276"
"fragment_379.9675","0.00192188414701"
"fragment_463.3225","0.00186667732046"
"fragment_537.3675","0.00183686724249"
"loss_196.9425","0.00183066954733"
"fragment_324.2875","0.00183042197898"
"fragment_472.7225","0.00182560445938"
"fragment_473.0025","0.00182054761263"
"fragment_476.0125","0.00178996632404"
"fragment_385.2925","0.0017705639358"
"fragment_491.3225","0.0017674862985"
"loss_64.7175","0.00175421951687"
"fragment_294.8975","0.00175421951687"
"loss_196.6975","0.00172887697754"
"fragment_469.3325","0.00169991631453"
"loss_172.5975","0.00168809889897"
"fragment_459.3275","0.00168322255225"
"loss_59.5175","0.00165042757438"
"fragment_454.6675","0.00159679585553"
"loss_165.5925","0.00158632913386"
"fragment_514.3125","0.00158620794739"
"fragment_157.0825","0.00155839071555"
"fragment_459.9725","0.00155612435554"
"fragment_575.9325","0.00153584661547"
"loss_175.5775","0.00150957777475"
"fragment_453.3325","0.00150174717078"
"fragment_435.8925","0.00149009227545"
"fragment_477.0025","0.00148496955553"
"fragment_454.0125","0.00147986520047"
"fragment_227.1725","0.0014471874976"
"fragment_460.3275","0.00144019677794"
"fragment_473.3325","0.00142534812599"
"fragment_457.9825","0.00141885796944"
"fragment_594.9475","0.00139852220857"
"fragment_452.9375","0.00137818644772"
"fragment_456.6725","0.0013680185673"
"loss_172.6025","0.00133309888671"
"fragment_304.1525","0.00131303051118"
"fragment_454.3075","0.00131209482349"
"loss_182.6825","0.00131199451436"
"fragment_160.1125","0.00129829156993"
"fragment_440.2975","0.00129690232669"
"fragment_458.9875","0.00127650763016"
"fragment_440.6575","0.00126639721407"
"fragment_452.3175","0.0012641669031"
"fragment_165.0675","0.00123078035024"
"fragment_148.0725","0.00121543797757"
"fragment_379.6325","0.00121411326581"
"fragment_560.9325","0.00119990184466"
"fragment_471.7125","0.00118502798616"
"fragment_377.2325","0.00117947861467"
"loss_148.6275","0.00117455973113"
"fragment_115.0125","0.00117455815055"
"fragment_413.7925","0.00117005854384"
"loss_141.5975","0.00115880032297"
"fragment_444.3225","0.00115455849245"
"fragment_455.9775","0.0011443251989"
"loss_78.0475","0.00114271556094"
"fragment_435.6525","0.00113930088986"
"loss_102.4175","0.00113906278419"
"fragment_456.9875","0.0011346565016"
"fragment_440.6725","0.00112405485063"
"loss_168.5875","0.00112371943519"
"fragment_383.2675","0.00111658326742"
"fragment_360.2425","0.00111364127431"
"fragment_477.0075","0.00111085006704"
"fragment_320.6875","0.00109821048005"
"fragment_444.6625","0.00108338332821"
"fragment_187.1175","0.00107793172589"
"fragment_514.8175","0.00106763771369"
"fragment_470.6625","0.0010579330985"
"fragment_444.3125","0.00105356665526"
"fragment_434.2725","0.00104467688907"
"fragment_440.3125","0.00104271166708"
"loss_127.5625","0.00104236055927"
"fragment_469.6725","0.00103248918265"
"fragment_570.8575","0.00103123518809"
"fragment_378.9625","0.00102372683351"
"fragment_478.8275","0.00102237301252"
"loss_179.9175","0.00102232305099"
"fragment_575.9275","0.001012208164"
"loss_52.5075","0.00100167609272"
