"Feature","Probability"
"fragment_244.1325","0.405134461028"
"fragment_147.0775","0.0353857443167"
"fragment_227.1025","0.018592845795"
"fragment_217.1275","0.0174286465527"
"fragment_245.1325","0.0170822783386"
"fragment_197.1275","0.0156109613388"
"fragment_147.0725","0.0138754081325"
"fragment_120.0775","0.0131391211895"
"fragment_211.1425","0.0130951751958"
"fragment_147.0825","0.012950038701"
"fragment_136.0725","0.0098810593031"
"fragment_130.0575","0.0078625198752"
"fragment_568.3825","0.00746729739074"
"fragment_115.0825","0.0066413602141"
"fragment_130.0525","0.00619179448431"
"fragment_310.2125","0.00610944050765"
"fragment_129.1025","0.00599547441578"
"fragment_169.1275","0.00597280763243"
"fragment_331.6725","0.00590940932333"
"fragment_101.0675","0.00545874395082"
"fragment_183.1425","0.0053074226725"
"fragment_342.1825","0.00500563547078"
"fragment_226.1275","0.0047450042876"
"fragment_326.2025","0.00462982276173"
"fragment_213.1175","0.00447582088055"
"loss_147.0975","0.00401024604105"
"fragment_385.2075","0.00378051048598"
"fragment_97.0725","0.00373826515174"
"loss_158.5975","0.00373582707151"
"loss_146.6225","0.00373580637666"
"loss_157.5975","0.00373571852114"
"fragment_588.3525","0.00373526880643"
"loss_146.6175","0.00367968724096"
"fragment_226.1175","0.00355227129552"
"fragment_226.1325","0.00336206009715"
"fragment_226.1225","0.00330746594324"
"fragment_203.1025","0.00326620718159"
"fragment_314.1675","0.00293369127094"
"fragment_381.2075","0.00284076338071"
"fragment_245.1275","0.00281721587145"
"fragment_104.0525","0.00274374567795"
"fragment_263.1375","0.00261918503333"
"fragment_183.1375","0.00258340881284"
"fragment_569.3875","0.00254397048416"
"fragment_185.1575","0.0025160371234"
"loss_59.0825","0.00236857317659"
"loss_192.1125","0.00236091150252"
"fragment_504.2725","0.00216631602897"
"fragment_157.1325","0.00213424744653"
"fragment_784.3975","0.00213269032677"
"fragment_559.3225","0.00212083479205"
"fragment_129.0875","0.00208854875695"
"fragment_583.8375","0.00207939373254"
"loss_157.0875","0.00206613566863"
"fragment_345.1775","0.00205839712346"
"fragment_316.1625","0.0020054342943"
"fragment_169.1225","0.00198937544916"
"fragment_227.1075","0.00190424623943"
"loss_59.5575","0.00178953185794"
"fragment_181.1325","0.00177948977626"
"fragment_299.2075","0.00176343852624"
"fragment_169.1175","0.00153904614534"
"fragment_233.1175","0.00151435526148"
"fragment_413.2775","0.00149484731653"
"fragment_341.1825","0.00147720638615"
"fragment_197.1475","0.00146868443141"
"fragment_101.0875","0.00144583164235"
"loss_193.1525","0.00144536220113"
"fragment_537.3775","0.00142279739276"
"fragment_101.0725","0.00141737209235"
"fragment_102.0525","0.00141605154094"
"fragment_441.2525","0.00138224031442"
"fragment_185.1125","0.00137019125116"
"fragment_226.1425","0.00136208207854"
"fragment_402.7275","0.00132270750359"
"loss_42.9325","0.00131487826377"
"fragment_284.2925","0.0013148495412"
"fragment_588.3025","0.00129430283852"
"fragment_584.3375","0.00127331385857"
"loss_110.5375","0.00122502286854"
"fragment_310.2075","0.00121696584705"
"fragment_212.1125","0.00119695216315"
"fragment_212.1175","0.00119688614681"
"fragment_341.2525","0.001172140138"
"fragment_211.1625","0.00115584675511"
"fragment_295.6775","0.00114668398156"
"fragment_753.4475","0.00114321048513"
"loss_163.6475","0.00112465874877"
"fragment_461.2425","0.00110158278775"
"loss_164.6225","0.00108353283546"
"fragment_475.2625","0.00107616486271"
"fragment_765.4675","0.00107165599006"
"fragment_806.4125","0.00107123184625"
"fragment_427.2575","0.00106816657404"
"loss_188.1175","0.00106593744067"
"fragment_125.1125","0.00106400844938"
"fragment_227.1125","0.00101874017738"
"fragment_402.9725","0.00101639568093"
